,년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구
2,2018-01,서귀포시,남원읍,소매업,1251,103272305,15559582.61
867,2018-01,제주시,용담2동,소매업,1414,111414440,18246425.72
859,2018-01,제주시,용담2동,소매업,2232,113371650,18246425.72
846,2018-01,제주시,용담1동,소매업,1624,130714290,8297165.637
840,2018-01,제주시,용담1동,소매업,105,14880500,8297165.637
829,2018-01,제주시,용담1동,소매업,662,49834850,8297165.637
816,2018-01,제주시,외도동,소매업,385,69643388,10339083.3
811,2018-01,제주시,외도동,소매업,186,15016000,10339083.3
803,2018-01,제주시,외도동,소매업,133,19633850,10339083.3
792,2018-01,제주시,오라동,소매업,1199,60773996,19417674.89
786,2018-01,제주시,오라동,소매업,6,4644360,19417674.89
776,2018-01,제주시,오라동,소매업,384,23816400,19417674.89
761,2018-01,제주시,연동,소매업,749,48465350,55595923.86
755,2018-01,제주시,연동,소매업,268,67118200,55595923.86
873,2018-01,제주시,용담2동,소매업,866,42381480,18246425.72
742,2018-01,제주시,연동,소매업,771,106473740,55595923.86
722,2018-01,제주시,애월읍,소매업,64,5544000,40822918.85
712,2018-01,제주시,애월읍,소매업,664,65819140,40822918.85
700,2018-01,제주시,아라동,소매업,2428,98585986,34700908.53
694,2018-01,제주시,아라동,소매업,18,11250500,34700908.53
684,2018-01,제주시,아라동,소매업,485,29008850,34700908.53
672,2018-01,제주시,삼양동,소매업,582,65231466,18073463.18
666,2018-01,제주시,삼양동,소매업,19,7771000,18073463.18
657,2018-01,제주시,삼양동,소매업,799,73077900,18073463.18
647,2018-01,제주시,삼도2동,소매업,177,21717660,7661265.906
641,2018-01,제주시,삼도2동,소매업,20,12465000,7661265.906
629,2018-01,제주시,삼도2동,소매업,89,3009000,7661265.906
616,2018-01,제주시,삼도1동,소매업,633,77415470,11922468.38
610,2018-01,제주시,삼도1동,소매업,59,9248000,11922468.38
727,2018-01,제주시,애월읍,소매업,752,38793030,40822918.85
889,2018-01,제주시,우도면,소매업,41,2609000,1599777.085
894,2018-01,제주시,우도면,소매업,24,936100,1599777.085
904,2018-01,제주시,이도1동,소매업,2699,206596900,11734115.4
1157,2018-01,제주시,화북동,소매업,940,40198538,26071733.11
1151,2018-01,제주시,화북동,소매업,127,9650000,26071733.11
1141,2018-01,제주시,화북동,소매업,376,69835880,26071733.11
1128,2018-01,제주시,한림읍,소매업,763,76210510,21344447.95
1123,2018-01,제주시,한림읍,소매업,416,74084080,21344447.95
1113,2018-01,제주시,한림읍,소매업,575,51412400,21344447.95
1100,2018-01,제주시,한경면,소매업,2,224000,6465975.054
1095,2018-01,제주시,한경면,소매업,111,13975500,6465975.054
1086,2018-01,제주시,한경면,소매업,707,42557025,6465975.054
1078,2018-01,제주시,추자면,소매업,6,114000,1796079.171
1073,2018-01,제주시,추자면,소매업,23,3618000,1796079.171
1070,2018-01,제주시,추자면,소매업,42,13569170,1796079.171
1057,2018-01,제주시,조천읍,소매업,282,67415766,22137393.64
1052,2018-01,제주시,조천읍,소매업,24,16682000,22137393.64
1042,2018-01,제주시,조천읍,소매업,208,30393900,22137393.64
1029,2018-01,제주시,일도2동,소매업,1160,75423840,30822257.35
1023,2018-01,제주시,일도2동,소매업,260,30297066,30822257.35
1011,2018-01,제주시,일도2동,소매업,998,128197022,30822257.35
1000,2018-01,제주시,일도1동,소매업,1088,48918340,3489566.8260000004
994,2018-01,제주시,일도1동,소매업,7195,493020700,3489566.8260000004
986,2018-01,제주시,일도1동,소매업,2860,191040427,3489566.8260000004
976,2018-01,제주시,이호동,소매업,50,3240372,4708526.847
970,2018-01,제주시,이호동,소매업,56,6840000,4708526.847
962,2018-01,제주시,이호동,소매업,20,19024000,4708526.847
949,2018-01,제주시,이도2동,소매업,2774,145203040,61542277.26
943,2018-01,제주시,이도2동,소매업,446,65780910,61542277.26
932,2018-01,제주시,이도2동,소매업,3098,275261298,61542277.26
920,2018-01,제주시,이도1동,소매업,1086,44917484,11734115.4
914,2018-01,제주시,이도1동,소매업,3771,283241758,11734115.4
600,2018-01,제주시,삼도1동,소매업,152,45575800,11922468.38
591,2018-01,제주시,봉개동,소매업,104,37463600,5530947.296
882,2018-01,제주시,우도면,소매업,165,5096000,1599777.085
570,2018-01,제주시,도두동,소매업,149,9386700,3909025.986
260,2018-01,서귀포시,영천동,소매업,654,37667430,6073651.207
256,2018-01,서귀포시,영천동,소매업,20,2800000,6073651.207
252,2018-01,서귀포시,영천동,소매업,99,25326900,6073651.207
238,2018-01,서귀포시,안덕면,소매업,5,1690000,18587691.57
233,2018-01,서귀포시,안덕면,소매업,335,22870900,18587691.57
222,2018-01,서귀포시,안덕면,소매업,997,56447390,18587691.57
207,2018-01,서귀포시,송산동,소매업,3260,217256754,21188818.56
201,2018-01,서귀포시,송산동,소매업,4284,347783160,21188818.56
189,2018-01,서귀포시,송산동,소매업,4857,270562306,21188818.56
175,2018-01,서귀포시,성산읍,소매업,492,26222500,15980584.65
170,2018-01,서귀포시,성산읍,소매업,921,175654200,15980584.65
160,2018-01,서귀포시,성산읍,소매업,1682,117717688,15980584.65
144,2018-01,서귀포시,서홍동,소매업,136,15896000,6487279.695
135,2018-01,서귀포시,서홍동,소매업,64,4253600,6487279.695
125,2018-01,서귀포시,동홍동,소매업,688,45025996,18264222.17
120,2018-01,서귀포시,동홍동,소매업,241,18299000,18264222.17
110,2018-01,서귀포시,동홍동,소매업,609,48496960,18264222.17
97,2018-01,서귀포시,대천동,소매업,37,1799570,9229592.656
92,2018-01,서귀포시,대천동,소매업,357,39585700,9229592.656
85,2018-01,서귀포시,대천동,소매업,713,92103050,9229592.656
73,2018-01,서귀포시,대정읍,소매업,520,32775180,17485798.33
68,2018-01,서귀포시,대정읍,소매업,862,106990080,17485798.33
58,2018-01,서귀포시,대정읍,소매업,496,28288010,17485798.33
44,2018-01,서귀포시,대륜동,소매업,31,2431300,15981159.24
40,2018-01,서귀포시,대륜동,소매업,137,10955500,15981159.24
29,2018-01,서귀포시,대륜동,소매업,659,115976229,15981159.24
16,2018-01,서귀포시,남원읍,소매업,616,35235290,15559582.61
11,2018-01,서귀포시,남원읍,소매업,254,32195623,15559582.61
579,2018-01,제주시,봉개동,소매업,266,17609900,5530947.296
270,2018-01,서귀포시,예래동,소매업,176,19524500,8508221.576
280,2018-01,서귀포시,예래동,소매업,320,28388000,8508221.576
149,2018-01,서귀포시,서홍동,소매업,72,2343900,6487279.695
564,2018-01,제주시,도두동,소매업,355,29660800,3909025.986
285,2018-01,서귀포시,예래동,소매업,13,270000,8508221.576
557,2018-01,제주시,도두동,소매업,346,26717600,3909025.986
542,2018-01,제주시,노형동,소매업,3553,178190050,57307567.03
536,2018-01,제주시,노형동,소매업,607,51661400,57307567.03
523,2018-01,제주시,노형동,소매업,1201,135442378,57307567.03
510,2018-01,제주시,구좌읍,소매업,141,9070305,14287903.32
504,2018-01,제주시,구좌읍,소매업,289,23797258,14287903.32
494,2018-01,제주시,구좌읍,소매업,630,35857400,14287903.32
481,2018-01,제주시,건입동,소매업,280,25298500,10891053.62
467,2018-01,제주시,건입동,소매업,88,14763300,10891053.62
458,2018-01,서귀포시,효돈동,소매업,182,16889000,4123773.745
453,2018-01,서귀포시,효돈동,소매업,190,9855000,4123773.745
447,2018-01,서귀포시,효돈동,소매업,923,47655854,4123773.745
435,2018-01,서귀포시,표선면,소매업,492,25905900,11046152.56
476,2018-01,제주시,건입동,소매업,786,179028500,10891053.62
419,2018-01,서귀포시,표선면,소매업,1029,182054575,11046152.56
299,2018-01,서귀포시,정방동,소매업,4178,202317446,5340965.659
429,2018-01,서귀포시,표선면,소매업,561,52313000,11046152.56
316,2018-01,서귀포시,정방동,소매업,1918,134563328,5340965.659
328,2018-01,서귀포시,중문동,소매업,582,70854160,9311094.464
340,2018-01,서귀포시,중문동,소매업,346,47408200,9311094.464
345,2018-01,서귀포시,중문동,소매업,5,385000,9311094.464
359,2018-01,서귀포시,중앙동,소매업,4178,202317446,5178366.488
310,2018-01,서귀포시,정방동,소매업,4023,326684160,5340965.659
376,2018-01,서귀포시,중앙동,소매업,1918,134563328,5178366.488
388,2018-01,서귀포시,천지동,소매업,4242,206571046,8824750.432
400,2018-01,서귀포시,천지동,소매업,4159,342580160,8824750.432
406,2018-01,서귀포시,천지동,소매업,1990,136907228,8824750.432
370,2018-01,서귀포시,중앙동,소매업,4023,326684160,5178366.488
1945,2018-02,제주시,오라동,소매업,286,44056900,17523941.65
1955,2018-02,제주시,오라동,소매업,7,4375242,17523941.65
1961,2018-02,제주시,오라동,소매업,1167,83037811,17523941.65
1972,2018-02,제주시,외도동,소매업,178,65169520,8805047.683
1981,2018-02,제주시,외도동,소매업,203,21799100,8805047.683
1987,2018-02,제주시,외도동,소매업,447,102415117,8805047.683
2009,2018-02,제주시,용담1동,소매업,131,23502500,7544084.295
2015,2018-02,제주시,용담1동,소매업,1719,200699760,7544084.295
2028,2018-02,제주시,용담2동,소매업,1973,129364810,16192668.17
2036,2018-02,제주시,용담2동,소매업,1042,112648060,16192668.17
2042,2018-02,제주시,용담2동,소매업,938,87030779,16192668.17
1930,2018-02,제주시,연동,소매업,857,104084050,49000378.47
1998,2018-02,제주시,용담1동,소매업,747,72724768,7544084.295
1924,2018-02,제주시,연동,소매업,275,98807800,49000378.47
1778,2018-02,제주시,삼도1동,소매업,62,9014000,10602680.62
1896,2018-02,제주시,애월읍,소매업,726,56372475,35726452.19
1891,2018-02,제주시,애월읍,소매업,83,12768000,35726452.19
1881,2018-02,제주시,애월읍,소매업,585,77719100,35726452.19
1869,2018-02,제주시,아라동,소매업,2051,149178898,30713771.55
1863,2018-02,제주시,아라동,소매업,42,18280200,30713771.55
1854,2018-02,제주시,아라동,소매업,447,38098750,30713771.55
1841,2018-02,제주시,삼양동,소매업,585,88418720,16825461.11
1835,2018-02,제주시,삼양동,소매업,27,45206000,16825461.11
1826,2018-02,제주시,삼양동,소매업,689,134343400,16825461.11
1815,2018-02,제주시,삼도2동,소매업,170,17429800,6747760.061000001
1809,2018-02,제주시,삼도2동,소매업,15,9414000,6747760.061000001
1797,2018-02,제주시,삼도2동,소매업,103,10813500,6747760.061000001
1784,2018-02,제주시,삼도1동,소매업,670,96917050,10602680.62
2051,2018-02,제주시,우도면,소매업,497,9914500,1438287.186
1911,2018-02,제주시,연동,소매업,918,128733160,49000378.47
2058,2018-02,제주시,우도면,소매업,33,2046000,1438287.186
2323,2018-02,제주시,화북동,소매업,1102,91383778,23156920.22
2073,2018-02,제주시,이도1동,소매업,2837,293917669,10518265.35
1768,2018-02,제주시,삼도1동,소매업,208,94477050,10602680.62
2318,2018-02,제주시,화북동,소매업,174,32724000,23156920.22
2308,2018-02,제주시,화북동,소매업,412,65058978,23156920.22
2295,2018-02,제주시,한림읍,소매업,699,77310210,18461802.8
2290,2018-02,제주시,한림읍,소매업,456,87238170,18461802.8
2280,2018-02,제주시,한림읍,소매업,480,68642668,18461802.8
2267,2018-02,제주시,한경면,소매업,6,524000,5884051.572000001
2262,2018-02,제주시,한경면,소매업,119,18102000,5884051.572000001
2254,2018-02,제주시,한경면,소매업,645,53403200,5884051.572000001
2246,2018-02,제주시,추자면,소매업,4,578000,1449205.24
2241,2018-02,제주시,추자면,소매업,33,5857000,1449205.24
2239,2018-02,제주시,추자면,소매업,34,3468000,1449205.24
2226,2018-02,제주시,조천읍,소매업,276,65011487,19010257.8
2221,2018-02,제주시,조천읍,소매업,28,10920000,19010257.8
2211,2018-02,제주시,조천읍,소매업,223,34829000,19010257.8
2198,2018-02,제주시,일도2동,소매업,1262,119590662,28251765.75
2192,2018-02,제주시,일도2동,소매업,282,42902500,28251765.75
2180,2018-02,제주시,일도2동,소매업,1463,243786400,28251765.75
2169,2018-02,제주시,일도1동,소매업,1075,72957946,3110511.747
2163,2018-02,제주시,일도1동,소매업,6458,551145100,3110511.747
2154,2018-02,제주시,일도1동,소매업,2681,201279820,3110511.747
2144,2018-02,제주시,이호동,소매업,42,3130440,4227222.954
2138,2018-02,제주시,이호동,소매업,66,32592000,4227222.954
2130,2018-02,제주시,이호동,소매업,35,46435000,4227222.954
2117,2018-02,제주시,이도2동,소매업,2688,240765577,55069282.47
2111,2018-02,제주시,이도2동,소매업,425,68443000,55069282.47
2100,2018-02,제주시,이도2동,소매업,2868,334035050,55069282.47
2088,2018-02,제주시,이도1동,소매업,1012,45084400,10518265.35
2083,2018-02,제주시,이도1동,소매업,3500,307889900,10518265.35
2063,2018-02,제주시,우도면,소매업,30,1471700,1438287.186
1759,2018-02,제주시,봉개동,소매업,103,36104500,4525419.608
1452,2018-02,서귀포시,예래동,소매업,311,37186000,7274625.797
1749,2018-02,제주시,봉개동,소매업,251,24999900,4525419.608
1428,2018-02,서귀포시,영천동,소매업,25,20280000,5309482.9180000005
1424,2018-02,서귀포시,영천동,소매업,98,85109000,5309482.9180000005
1410,2018-02,서귀포시,안덕면,소매업,8,3013000,16522569.39
1405,2018-02,서귀포시,안덕면,소매업,269,31882900,16522569.39
1394,2018-02,서귀포시,안덕면,소매업,779,62758470,16522569.39
1379,2018-02,서귀포시,송산동,소매업,3203,339812282,18763956.04
1373,2018-02,서귀포시,송산동,소매업,3673,316992080,18763956.04
1361,2018-02,서귀포시,송산동,소매업,4195,481306060,18763956.04
1347,2018-02,서귀포시,성산읍,소매업,468,39605670,13875723.07
1342,2018-02,서귀포시,성산읍,소매업,848,168440100,13875723.07
1332,2018-02,서귀포시,성산읍,소매업,1320,89539510,13875723.07
1321,2018-02,서귀포시,서홍동,소매업,91,8372800,5799798.696
1316,2018-02,서귀포시,서홍동,소매업,92,22789000,5799798.696
1306,2018-02,서귀포시,서홍동,소매업,65,7432600,5799798.696
1296,2018-02,서귀포시,동홍동,소매업,732,82559586,16226998.8
1291,2018-02,서귀포시,동홍동,소매업,232,25168000,16226998.8
1281,2018-02,서귀포시,동홍동,소매업,584,51822620,16226998.8
1268,2018-02,서귀포시,대천동,소매업,34,1948500,7477152.528
1263,2018-02,서귀포시,대천동,소매업,226,29598000,7477152.528
1255,2018-02,서귀포시,대천동,소매업,347,57024070,7477152.528
1243,2018-02,서귀포시,대정읍,소매업,501,44485259,15506929.03
1237,2018-02,서귀포시,대정읍,소매업,688,90388000,15506929.03
1227,2018-02,서귀포시,대정읍,소매업,525,54987380,15506929.03
1213,2018-02,서귀포시,대륜동,소매업,22,3584500,14123407.92
1208,2018-02,서귀포시,대륜동,소매업,80,9958600,14123407.92
1197,2018-02,서귀포시,대륜동,소매업,560,114823700,14123407.92
1184,2018-02,서귀포시,남원읍,소매업,525,40260130,13128211.65
1179,2018-02,서귀포시,남원읍,소매업,280,74421840,13128211.65
1755,2018-02,제주시,봉개동,소매업,2,1300000,4525419.608
1432,2018-02,서귀포시,영천동,소매업,683,72724630,5309482.9180000005
1442,2018-02,서귀포시,예래동,소매업,159,31233700,7274625.797
1170,2018-02,서귀포시,남원읍,소매업,996,113440546,13128211.65
1457,2018-02,서귀포시,예래동,소매업,15,2069000,7274625.797
1734,2018-02,제주시,도두동,소매업,490,86549236,3303408.328
1727,2018-02,제주시,도두동,소매업,316,37284200,3303408.328
1713,2018-02,제주시,노형동,소매업,3379,307318844,50212724.54
1707,2018-02,제주시,노형동,소매업,558,68660300,50212724.54
1694,2018-02,제주시,노형동,소매업,955,120466288,50212724.54
1681,2018-02,제주시,구좌읍,소매업,123,9814086,12646801.62
1675,2018-02,제주시,구좌읍,소매업,261,32405400,12646801.62
1665,2018-02,제주시,구좌읍,소매업,500,52984260,12646801.62
1651,2018-02,제주시,건입동,소매업,316,40435300,9867498.851
1646,2018-02,제주시,건입동,소매업,796,203686500,9867498.851
1637,2018-02,제주시,건입동,소매업,138,44949000,9867498.851
1629,2018-02,서귀포시,효돈동,소매업,163,22540600,3691113.858
1624,2018-02,서귀포시,효돈동,소매업,171,11656000,3691113.858
1618,2018-02,서귀포시,효돈동,소매업,630,68700000,3691113.858
1740,2018-02,제주시,도두동,소매업,169,37169060,3303408.328
1601,2018-02,서귀포시,표선면,소매업,483,39137500,9594845.562
1471,2018-02,서귀포시,정방동,소매업,3530,346561440,4397784.603
1482,2018-02,서귀포시,정방동,소매업,3416,271544080,4397784.603
1488,2018-02,서귀포시,정방동,소매업,1788,184528066,4397784.603
1500,2018-02,서귀포시,중문동,소매업,463,56981950,7984257.047999999
1606,2018-02,서귀포시,표선면,소매업,445,30856000,9594845.562
1517,2018-02,서귀포시,중문동,소매업,4,230000,7984257.047999999
1512,2018-02,서귀포시,중문동,소매업,293,42489100,7984257.047999999
1542,2018-02,서귀포시,중앙동,소매업,3416,271544080,4605460.221
1548,2018-02,서귀포시,중앙동,소매업,1788,184528066,4605460.221
1560,2018-02,서귀포시,천지동,소매업,3595,353994040,7478481.719
1572,2018-02,서귀포시,천지동,소매업,3508,294333080,7478481.719
1578,2018-02,서귀포시,천지동,소매업,1879,192900866,7478481.719
1591,2018-02,서귀포시,표선면,소매업,772,136876700,9594845.562
1531,2018-02,서귀포시,중앙동,소매업,3530,346561440,4605460.221
3090,2018-03,제주시,연동,소매업,257,55913904,53699494.59
3096,2018-03,제주시,연동,소매업,670,47096020,53699494.59
3111,2018-03,제주시,오라동,소매업,449,44589200,18740739.8
3121,2018-03,제주시,오라동,소매업,10,14504580,18740739.8
3127,2018-03,제주시,오라동,소매업,1026,53719760,18740739.8
3201,2018-03,제주시,용담2동,소매업,1869,173340460,17070618.96
3147,2018-03,제주시,외도동,소매업,170,25873600,9204741.07
3153,2018-03,제주시,외도동,소매업,373,105650322,9204741.07
3165,2018-03,제주시,용담1동,소매업,661,44021662,7915417.487000001
3175,2018-03,제주시,용담1동,소매업,122,12165508,7915417.487000001
3181,2018-03,제주시,용담1동,소매업,1670,154011045,7915417.487000001
3077,2018-03,제주시,연동,소매업,756,84693886,53699494.59
3138,2018-03,제주시,외도동,소매업,233,19410900,9204741.07
3062,2018-03,제주시,애월읍,소매업,677,48373910,41323045.96
3001,2018-03,제주시,삼양동,소매업,14,914000,17516511.18
3047,2018-03,제주시,애월읍,소매업,707,61281059,41323045.96
3035,2018-03,제주시,아라동,소매업,2083,107850320,41082396.67
3029,2018-03,제주시,아라동,소매업,84,9927950,41082396.67
3020,2018-03,제주시,아라동,소매업,601,39393140,41082396.67
3007,2018-03,제주시,삼양동,소매업,580,96502204,17516511.18
2992,2018-03,제주시,삼양동,소매업,831,117743250,17516511.18
2981,2018-03,제주시,삼도2동,소매업,170,19613850,7240540.864
2975,2018-03,제주시,삼도2동,소매업,19,21474000,7240540.864
2963,2018-03,제주시,삼도2동,소매업,108,12169300,7240540.864
2950,2018-03,제주시,삼도1동,소매업,507,56789790,10895608.97
2944,2018-03,제주시,삼도1동,소매업,31,7673000,10895608.97
2934,2018-03,제주시,삼도1동,소매업,173,83879350,10895608.97
3207,2018-03,제주시,용담2동,소매업,597,63702880,17070618.96
3057,2018-03,제주시,애월읍,소매업,83,19051010,41323045.96
3216,2018-03,제주시,우도면,소매업,829,13787500,1683160.5
3357,2018-03,제주시,일도2동,소매업,335,34510250,28735651.28
3228,2018-03,제주시,우도면,소매업,38,1339900,1683160.5
3488,2018-03,제주시,화북동,소매업,934,55493067,25372032.6
3482,2018-03,제주시,화북동,소매업,424,22265500,25372032.6
3473,2018-03,제주시,화북동,소매업,229,52002790,25372032.6
3460,2018-03,제주시,한림읍,소매업,727,73854222,21476906.5
3455,2018-03,제주시,한림읍,소매업,418,121322348,21476906.5
3445,2018-03,제주시,한림읍,소매업,620,86542858,21476906.5
3433,2018-03,제주시,한경면,소매업,12,667800,6670145.615
3428,2018-03,제주시,한경면,소매업,94,8873500,6670145.615
3419,2018-03,제주시,한경면,소매업,747,57769411,6670145.615
3407,2018-03,제주시,추자면,소매업,34,3973000,1818137.389
3404,2018-03,제주시,추자면,소매업,42,4583010,1818137.389
3391,2018-03,제주시,조천읍,소매업,273,41033658,21454573.88
3386,2018-03,제주시,조천읍,소매업,45,16510480,21454573.88
3376,2018-03,제주시,조천읍,소매업,302,30719500,21454573.88
3363,2018-03,제주시,일도2동,소매업,1051,73011900,28735651.28
2925,2018-03,제주시,봉개동,소매업,105,40704400,5928778.43
3346,2018-03,제주시,일도2동,소매업,1177,133480900,28735651.28
3335,2018-03,제주시,일도1동,소매업,922,50657100,3292449.542
3329,2018-03,제주시,일도1동,소매업,7474,512895140,3292449.542
3320,2018-03,제주시,일도1동,소매업,2870,196663300,3292449.542
3310,2018-03,제주시,이호동,소매업,28,2787928,4631756.927
3304,2018-03,제주시,이호동,소매업,55,9706000,4631756.927
3295,2018-03,제주시,이호동,소매업,12,2593500,4631756.927
3282,2018-03,제주시,이도2동,소매업,2307,140776048,58798733.2
3276,2018-03,제주시,이도2동,소매업,492,61618496,58798733.2
3265,2018-03,제주시,이도2동,소매업,4488,409275070,58798733.2
3253,2018-03,제주시,이도1동,소매업,976,40576700,11116779.64
3248,2018-03,제주시,이도1동,소매업,3809,286274073,11116779.64
3238,2018-03,제주시,이도1동,소매업,2764,230569865,11116779.64
3223,2018-03,제주시,우도면,소매업,53,2679000,1683160.5
2916,2018-03,제주시,봉개동,소매업,241,15742800,5928778.43
3194,2018-03,제주시,용담2동,소매업,1242,96918450,17070618.96
2900,2018-03,제주시,도두동,소매업,695,76403704,3613414.733
2598,2018-03,서귀포시,영천동,소매업,20,16791000,5923939.302
2593,2018-03,서귀포시,영천동,소매업,71,75666300,5923939.302
2579,2018-03,서귀포시,안덕면,소매업,5,1116000,18449755.43
2574,2018-03,서귀포시,안덕면,소매업,347,24436300,18449755.43
2562,2018-03,서귀포시,안덕면,소매업,901,61023296,18449755.43
2548,2018-03,서귀포시,송산동,소매업,2830,218684006,19507659.5
2542,2018-03,서귀포시,송산동,소매업,3832,299436361,19507659.5
2530,2018-03,서귀포시,송산동,소매업,4816,399838608,19507659.5
2516,2018-03,서귀포시,성산읍,소매업,502,26780720,15086999.53
2511,2018-03,서귀포시,성산읍,소매업,984,136227825,15086999.53
2500,2018-03,서귀포시,성산읍,소매업,1690,120271770,15086999.53
2489,2018-03,서귀포시,서홍동,소매업,65,2418200,6113981.677999999
2484,2018-03,서귀포시,서홍동,소매업,102,17209000,6113981.677999999
2602,2018-03,서귀포시,영천동,소매업,538,38864420,5923939.302
2475,2018-03,서귀포시,서홍동,소매업,49,9508500,6113981.677999999
2458,2018-03,서귀포시,동홍동,소매업,244,21718000,17088946.59
2448,2018-03,서귀포시,동홍동,소매업,726,49066550,17088946.59
2435,2018-03,서귀포시,대천동,소매업,23,1077040,7961894.743
2430,2018-03,서귀포시,대천동,소매업,281,26472500,7961894.743
2422,2018-03,서귀포시,대천동,소매업,610,136563500,7961894.743
2410,2018-03,서귀포시,대정읍,소매업,412,24445440,16742133.82
2404,2018-03,서귀포시,대정읍,소매업,686,70452100,16742133.82
2393,2018-03,서귀포시,대정읍,소매업,637,42151430,16742133.82
2379,2018-03,서귀포시,대륜동,소매업,24,1191800,15370138.36
2374,2018-03,서귀포시,대륜동,소매업,98,6797100,15370138.36
2363,2018-03,서귀포시,대륜동,소매업,926,188746100,15370138.36
2350,2018-03,서귀포시,남원읍,소매업,499,29932110,13733964.81
2345,2018-03,서귀포시,남원읍,소매업,259,46647400,13733964.81
2464,2018-03,서귀포시,동홍동,소매업,594,63987676,17088946.59
2611,2018-03,서귀포시,예래동,소매업,152,20016200,7639190.35
2336,2018-03,서귀포시,남원읍,소매업,921,85440650,13733964.81
2626,2018-03,서귀포시,예래동,소매업,13,448000,7639190.35
2894,2018-03,제주시,도두동,소매업,311,24148300,3613414.733
2879,2018-03,제주시,노형동,소매업,3668,235152126,56048028.84
2873,2018-03,제주시,노형동,소매업,548,34068900,56048028.84
2860,2018-03,제주시,노형동,소매업,993,101453937,56048028.84
2847,2018-03,제주시,구좌읍,소매업,160,11361394,14445863.39
2841,2018-03,제주시,구좌읍,소매업,272,30256400,14445863.39
2831,2018-03,제주시,구좌읍,소매업,615,43250150,14445863.39
2817,2018-03,제주시,건입동,소매업,305,38063550,10491724.92
2621,2018-03,서귀포시,예래동,소매업,331,23500000,7639190.35
2803,2018-03,제주시,건입동,소매업,76,28130500,10491724.92
2794,2018-03,서귀포시,효돈동,소매업,136,16183320,3621791.829
2790,2018-03,서귀포시,효돈동,소매업,225,11746900,3621791.829
2785,2018-03,서귀포시,효돈동,소매업,585,26060100,3621791.829
2773,2018-03,서귀포시,표선면,소매업,475,36987100,10952216.85
2812,2018-03,제주시,건입동,소매업,697,180098000,10491724.92
2758,2018-03,서귀포시,표선면,소매업,1524,277545500,10952216.85
2768,2018-03,서귀포시,표선면,소매업,379,36704000,10952216.85
2906,2018-03,제주시,도두동,소매업,156,22615760,3613414.733
2651,2018-03,서귀포시,정방동,소매업,3568,260927361,4353705.853
2657,2018-03,서귀포시,정방동,소매업,1698,115831910,4353705.853
2668,2018-03,서귀포시,중문동,소매업,570,81232200,8846633.561
2680,2018-03,서귀포시,중문동,소매업,286,30624700,8846633.561
2640,2018-03,서귀포시,정방동,소매업,4033,276973758,4353705.853
2699,2018-03,서귀포시,중앙동,소매업,4033,276973758,4974397.775
2710,2018-03,서귀포시,중앙동,소매업,3568,260927361,4974397.775
2716,2018-03,서귀포시,중앙동,소매업,1698,115831910,4974397.775
2727,2018-03,서귀포시,천지동,소매업,4082,286482258,7812578.766
2739,2018-03,서귀포시,천지동,소매업,3670,278136361,7812578.766
2745,2018-03,서귀포시,천지동,소매업,1763,118250110,7812578.766
2685,2018-03,서귀포시,중문동,소매업,7,580000,8846633.561
4259,2018-04,제주시,연동,소매업,322,109651800,52209291.97
4265,2018-04,제주시,연동,소매업,643,45782350,52209291.97
4280,2018-04,제주시,오라동,소매업,651,61191800,17742031.38
4290,2018-04,제주시,오라동,소매업,6,6597810,17742031.38
4296,2018-04,제주시,오라동,소매업,986,52279640,17742031.38
4334,2018-04,제주시,용담1동,소매업,831,54611509,7492333.022999999
4316,2018-04,제주시,외도동,소매업,172,20581000,9634779.526
4321,2018-04,제주시,외도동,소매업,358,88722550,9634779.526
4345,2018-04,제주시,용담1동,소매업,150,17202000,7492333.022999999
4351,2018-04,제주시,용담1동,소매업,1729,147002230,7492333.022999999
4364,2018-04,제주시,용담2동,소매업,1247,95410875,17913433.75
4307,2018-04,제주시,외도동,소매업,255,23692390,9634779.526
4246,2018-04,제주시,연동,소매업,610,49689275,52209291.97
4105,2018-04,제주시,삼도1동,소매업,241,72792400,10567451.0
4226,2018-04,제주시,애월읍,소매업,107,20764420,40883068.79
4216,2018-04,제주시,애월읍,소매업,875,62098015,40883068.79
4204,2018-04,제주시,아라동,소매업,2161,95152130,41217637.72
4198,2018-04,제주시,아라동,소매업,204,13437820,41217637.72
4190,2018-04,제주시,아라동,소매업,709,38301770,41217637.72
4177,2018-04,제주시,삼양동,소매업,598,75696497,17069522.19
4171,2018-04,제주시,삼양동,소매업,21,912000,17069522.19
4161,2018-04,제주시,삼양동,소매업,980,161267750,17069522.19
4151,2018-04,제주시,삼도2동,소매업,163,30014550,7093024.755
4145,2018-04,제주시,삼도2동,소매업,23,31702000,7093024.755
4134,2018-04,제주시,삼도2동,소매업,123,6611500,7093024.755
4121,2018-04,제주시,삼도1동,소매업,469,55212655,10567451.0
4115,2018-04,제주시,삼도1동,소매업,18,4871000,10567451.0
4371,2018-04,제주시,용담2동,소매업,2487,230509360,17913433.75
4231,2018-04,제주시,애월읍,소매업,660,48639525,40883068.79
4377,2018-04,제주시,용담2동,소매업,545,46286450,17913433.75
4517,2018-04,제주시,일도2동,소매업,1342,91237634,27340972.11
4394,2018-04,제주시,우도면,소매업,82,4691000,1778445.281
4096,2018-04,제주시,봉개동,소매업,129,40281700,6595973.813999999
4653,2018-04,제주시,화북동,소매업,457,20373000,24324641.72
