년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
2018-10,제주시,이도1동,슈퍼마켓,8219,210133839,11351960.1,2020-12-15
2018-10,제주시,이도1동,스포츠 및 레크레이션 용품 임대업,530,74632600,11351960.1,2020-12-15
2018-10,제주시,이도1동,여관업,502,36448827,11351960.1,2020-12-15
2018-10,제주시,이도1동,욕탕업,31,3834600,11351960.1,2020-12-15
2018-10,제주시,이도1동,육류 소매업,1001,43495600,11351960.1,2020-12-15
2018-10,제주시,이도1동,일반유흥 주점업,621,214865000,11351960.1,2020-12-15
2018-10,제주시,이도1동,일식 음식점업,716,29650000,11351960.1,2020-12-15
2018-10,제주시,이도1동,전시 및 행사 대행업,39,2430500,11351960.1,2020-12-15
2018-10,제주시,이도1동,중식 음식점업,855,16751008,11351960.1,2020-12-15
2018-10,제주시,이도1동,차량용 주유소 운영업,942,44189897,11351960.1,2020-12-15
2018-10,제주시,이도1동,체인화 편의점,12275,98502780,11351960.1,2020-12-15
2018-10,제주시,이도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",406,5116080,11351960.1,2020-12-15
2018-10,제주시,이도1동,한식 음식점업,10469,385449228,11351960.1,2020-12-15
2018-10,제주시,이도1동,호텔업,926,310384880,11351960.1,2020-12-15
2018-10,제주시,이도1동,화장품 및 방향제 소매업,531,23376750,11351960.1,2020-12-15
2018-10,제주시,이도2동,건강보조식품 소매업,88,16506200,58719615.08,2020-12-15
2018-10,제주시,이도2동,과실 및 채소 소매업,5529,416603714,58719615.08,2020-12-15
2018-10,제주시,이도2동,관광 민예품 및 선물용품 소매업,114,14591200,58719615.08,2020-12-15
2018-10,제주시,이도2동,그외 기타 스포츠시설 운영업,8,1130000,58719615.08,2020-12-15
2018-10,제주시,이도2동,그외 기타 종합 소매업,12,12460000,58719615.08,2020-12-15
2018-10,제주시,이도2동,기타 외국식 음식점업,2039,80618150,58719615.08,2020-12-15
2018-10,제주시,이도2동,기타 주점업,890,185465000,58719615.08,2020-12-15
2018-10,제주시,이도2동,기타음식료품위주종합소매업,8,2005700,58719615.08,2020-12-15
2018-10,제주시,이도2동,마사지업,25,2320000,58719615.08,2020-12-15
2018-10,제주시,이도2동,비알콜 음료점업,15528,180088470,58719615.08,2020-12-15
2018-10,제주시,이도2동,빵 및 과자류 소매업,13881,210102900,58719615.08,2020-12-15
2018-10,제주시,이도2동,서양식 음식점업,9036,225006930,58719615.08,2020-12-15
2018-10,제주시,이도2동,수산물 소매업,535,68919675,58719615.08,2020-12-15
2018-10,제주시,이도2동,슈퍼마켓,64579,3712685865,58719615.08,2020-12-15
2018-10,제주시,이도2동,스포츠 및 레크레이션 용품 임대업,2003,283243232,58719615.08,2020-12-15
2018-10,제주시,이도2동,여관업,1372,221915903,58719615.08,2020-12-15
2018-10,제주시,이도2동,여행사업,185,82531724,58719615.08,2020-12-15
2018-10,제주시,이도2동,욕탕업,778,9951500,58719615.08,2020-12-15
2018-10,제주시,이도2동,육류 소매업,2414,183815469,58719615.08,2020-12-15
2018-10,제주시,이도2동,일반유흥 주점업,1786,232651100,58719615.08,2020-12-15
2018-10,제주시,이도2동,일식 음식점업,5271,266069500,58719615.08,2020-12-15
2018-10,제주시,이도2동,자동차 임대업,437,15942970,58719615.08,2020-12-15
2018-10,제주시,이도2동,전시 및 행사 대행업,1272,67294030,58719615.08,2020-12-15
2018-10,제주시,이도2동,중식 음식점업,3688,106251000,58719615.08,2020-12-15
2018-10,제주시,이도2동,차량용 가스 충전업,210,24784090,58719615.08,2020-12-15
2018-10,제주시,이도2동,차량용 주유소 운영업,13896,816974178,58719615.08,2020-12-15
2018-10,제주시,이도2동,체인화 편의점,77248,668772290,58719615.08,2020-12-15
2018-10,제주시,이도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",15696,198480867,58719615.08,2020-12-15
2018-10,제주시,이도2동,한식 음식점업,84864,3462037528,58719615.08,2020-12-15
2018-10,제주시,이도2동,화장품 및 방향제 소매업,3174,159193398,58719615.08,2020-12-15
2018-10,제주시,이호동,건강보조식품 소매업,172,131321250,4659277.485,2020-12-15
2018-10,제주시,이호동,과실 및 채소 소매업,29,17634970,4659277.485,2020-12-15
2018-10,제주시,이호동,관광 민예품 및 선물용품 소매업,221,4356000,4659277.485,2020-12-15
2018-10,제주시,이호동,그외 기타 종합 소매업,1,1000000,4659277.485,2020-12-15
2018-10,제주시,이호동,기타 수상오락 서비스업,2,1402000,4659277.485,2020-12-15
2018-10,제주시,이호동,기타 외국식 음식점업,161,2046500,4659277.485,2020-12-15
2018-10,제주시,이호동,기타음식료품위주종합소매업,1,29500,4659277.485,2020-12-15
2018-10,제주시,이호동,비알콜 음료점업,506,5140550,4659277.485,2020-12-15
2018-10,제주시,이호동,빵 및 과자류 소매업,344,3602290,4659277.485,2020-12-15
2018-10,제주시,이호동,서양식 음식점업,721,10454500,4659277.485,2020-12-15
2018-10,제주시,이호동,수산물 소매업,68,32325200,4659277.485,2020-12-15
2018-10,제주시,이호동,슈퍼마켓,1424,26525360,4659277.485,2020-12-15
2018-10,제주시,이호동,스포츠 및 레크레이션 용품 임대업,231,8050200,4659277.485,2020-12-15
2018-10,제주시,이호동,여관업,132,37780460,4659277.485,2020-12-15
2018-10,제주시,이호동,여행사업,17,10235000,4659277.485,2020-12-15
2018-10,제주시,이호동,욕탕업,193,5366000,4659277.485,2020-12-15
2018-10,제주시,이호동,육류 소매업,45,5647790,4659277.485,2020-12-15
2018-10,제주시,이호동,일식 음식점업,47,1712000,4659277.485,2020-12-15
2018-10,제주시,이호동,자동차 임대업,1157,90865000,4659277.485,2020-12-15
2018-10,제주시,이호동,전시 및 행사 대행업,4,120000,4659277.485,2020-12-15
2018-10,제주시,이호동,중식 음식점업,463,11557000,4659277.485,2020-12-15
2018-10,제주시,이호동,차량용 가스 충전업,57,3446040,4659277.485,2020-12-15
2018-10,제주시,이호동,차량용 주유소 운영업,3496,248960291,4659277.485,2020-12-15
2018-10,제주시,이호동,체인화 편의점,7983,72803410,4659277.485,2020-12-15
2018-10,제주시,이호동,한식 음식점업,2366,175083150,4659277.485,2020-12-15
2018-10,제주시,이호동,화장품 및 방향제 소매업,6,630000,4659277.485,2020-12-15
2018-10,제주시,일도1동,건강보조식품 소매업,22,1555000,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,과실 및 채소 소매업,3312,190106203,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,관광 민예품 및 선물용품 소매업,156,9742000,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,그외 기타 종합 소매업,2,600000,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,기타 외국식 음식점업,421,10311000,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,기타 주점업,124,17601000,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,기타음식료품위주종합소매업,5,2594900,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,비알콜 음료점업,1940,20191850,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,빵 및 과자류 소매업,2124,42877800,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,서양식 음식점업,1053,20028210,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,수산물 소매업,8411,562162995,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,슈퍼마켓,768,11822730,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,스포츠 및 레크레이션 용품 임대업,10015,1436915782,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,여관업,350,25816664,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,여행사업,170,8650000,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,욕탕업,52,1431300,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,육류 소매업,960,44496377,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,일반유흥 주점업,57,4698000,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,일식 음식점업,1193,52020400,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,전시 및 행사 대행업,13,176200,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,중식 음식점업,513,15681510,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,체인화 편의점,9270,94327710,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",1825,17444000,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,한식 음식점업,10897,377584300,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,호텔업,36,3195400,3217906.0510000004,2020-12-15
2018-10,제주시,일도1동,화장품 및 방향제 소매업,1638,45871180,3217906.0510000004,2020-12-15
2018-10,제주시,일도2동,건강보조식품 소매업,60,2830500,28032891.73,2020-12-15
2018-10,제주시,일도2동,과실 및 채소 소매업,1387,159453030,28032891.73,2020-12-15
2018-10,제주시,일도2동,관광 민예품 및 선물용품 소매업,12,411000,28032891.73,2020-12-15
2018-10,제주시,일도2동,그외 기타 스포츠시설 운영업,2,66000,28032891.73,2020-12-15
2018-10,제주시,일도2동,그외 기타 종합 소매업,24866,1918134880,28032891.73,2020-12-15
2018-10,제주시,일도2동,기타 대형 종합 소매업,3680,142317900,28032891.73,2020-12-15
2018-10,제주시,일도2동,기타 외국식 음식점업,1339,54047500,28032891.73,2020-12-15
2018-10,제주시,일도2동,기타 주점업,1192,243953009,28032891.73,2020-12-15
2018-10,제주시,일도2동,기타음식료품위주종합소매업,2,63000,28032891.73,2020-12-15
2018-10,제주시,일도2동,비알콜 음료점업,1512,19241650,28032891.73,2020-12-15
2018-10,제주시,일도2동,빵 및 과자류 소매업,8088,122174410,28032891.73,2020-12-15
2018-10,제주시,일도2동,서양식 음식점업,1744,34989060,28032891.73,2020-12-15
2018-10,제주시,일도2동,수산물 소매업,499,37127516,28032891.73,2020-12-15
2018-10,제주시,일도2동,슈퍼마켓,22780,522851030,28032891.73,2020-12-15
2018-10,제주시,일도2동,스포츠 및 레크레이션 용품 임대업,1076,105327650,28032891.73,2020-12-15
2018-10,제주시,일도2동,여관업,294,20060000,28032891.73,2020-12-15
2018-10,제주시,일도2동,여행사업,34,67771020,28032891.73,2020-12-15
2018-10,제주시,일도2동,욕탕업,85,820000,28032891.73,2020-12-15
2018-10,제주시,일도2동,육류 소매업,1110,87199090,28032891.73,2020-12-15
2018-10,제주시,일도2동,일반유흥 주점업,1001,201374500,28032891.73,2020-12-15
2018-10,제주시,일도2동,일식 음식점업,1616,120245400,28032891.73,2020-12-15
2018-10,제주시,일도2동,전시 및 행사 대행업,109,586000,28032891.73,2020-12-15
2018-10,제주시,일도2동,중식 음식점업,900,27048500,28032891.73,2020-12-15
2018-10,제주시,일도2동,차량용 주유소 운영업,5839,278292057,28032891.73,2020-12-15
2018-10,제주시,일도2동,체인화 편의점,29657,256250730,28032891.73,2020-12-15
2018-10,제주시,일도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",8545,90099560,28032891.73,2020-12-15
2018-10,제주시,일도2동,한식 음식점업,30470,1302726438,28032891.73,2020-12-15
2018-10,제주시,일도2동,화장품 및 방향제 소매업,861,45872310,28032891.73,2020-12-15
2018-10,제주시,조천읍,건강보조식품 소매업,7,2846800,23942922.56,2020-12-15
2018-10,제주시,조천읍,골프장 운영업,2310,366422300,23942922.56,2020-12-15
2018-10,제주시,조천읍,과실 및 채소 소매업,366,61217000,23942922.56,2020-12-15
2018-10,제주시,조천읍,관광 민예품 및 선물용품 소매업,1315,64409862,23942922.56,2020-12-15
2018-10,제주시,조천읍,그외 기타 스포츠시설 운영업,85,7093000,23942922.56,2020-12-15
2018-10,제주시,조천읍,그외 기타 종합 소매업,5054,205285320,23942922.56,2020-12-15
2018-10,제주시,조천읍,기타 수상오락 서비스업,1,14000,23942922.56,2020-12-15
2018-10,제주시,조천읍,기타 외국식 음식점업,576,16067000,23942922.56,2020-12-15
2018-10,제주시,조천읍,기타 주점업,59,8243000,23942922.56,2020-12-15
2018-10,제주시,조천읍,기타음식료품위주종합소매업,5475,191301040,23942922.56,2020-12-15
2018-10,제주시,조천읍,비알콜 음료점업,1514,20105530,23942922.56,2020-12-15
2018-10,제주시,조천읍,빵 및 과자류 소매업,4655,75691900,23942922.56,2020-12-15
2018-10,제주시,조천읍,서양식 음식점업,4466,95771623,23942922.56,2020-12-15
2018-10,제주시,조천읍,수산물 소매업,62,13611000,23942922.56,2020-12-15
2018-10,제주시,조천읍,슈퍼마켓,10135,267752430,23942922.56,2020-12-15
2018-10,제주시,조천읍,스포츠 및 레크레이션 용품 임대업,873,45352200,23942922.56,2020-12-15
2018-10,제주시,조천읍,여관업,1336,203746639,23942922.56,2020-12-15
2018-10,제주시,조천읍,욕탕업,357,9587000,23942922.56,2020-12-15
2018-10,제주시,조천읍,육류 소매업,303,65454578,23942922.56,2020-12-15
2018-10,제주시,조천읍,일반유흥 주점업,95,7003500,23942922.56,2020-12-15
2018-10,제주시,조천읍,일식 음식점업,1109,105782630,23942922.56,2020-12-15
2018-10,제주시,조천읍,전시 및 행사 대행업,14915,529687900,23942922.56,2020-12-15
2018-10,제주시,조천읍,중식 음식점업,1460,46125680,23942922.56,2020-12-15
2018-10,제주시,조천읍,차량용 가스 충전업,245,29811190,23942922.56,2020-12-15
2018-10,제주시,조천읍,차량용 주유소 운영업,9220,541982447,23942922.56,2020-12-15
2018-10,제주시,조천읍,체인화 편의점,26695,264496090,23942922.56,2020-12-15
2018-10,제주시,조천읍,택시 운송업,2,120000,23942922.56,2020-12-15
2018-10,제주시,조천읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",1894,39938950,23942922.56,2020-12-15
2018-10,제주시,조천읍,한식 음식점업,34541,1517615339,23942922.56,2020-12-15
2018-10,제주시,조천읍,호텔업,111,31728667,23942922.56,2020-12-15
2018-10,제주시,조천읍,화장품 및 방향제 소매업,104,4809100,23942922.56,2020-12-15
2018-10,제주시,조천읍,휴양콘도 운영업,2881,444454493,23942922.56,2020-12-15
2018-10,제주시,추자면,과실 및 채소 소매업,42,5990210,1978795.958,2020-12-15
2018-10,제주시,추자면,기타 주점업,61,11780000,1978795.958,2020-12-15
2018-10,제주시,추자면,수산물 소매업,137,12428060,1978795.958,2020-12-15
2018-10,제주시,추자면,슈퍼마켓,956,37047942,1978795.958,2020-12-15
2018-10,제주시,추자면,스포츠 및 레크레이션 용품 임대업,26,944000,1978795.958,2020-12-15
2018-10,제주시,추자면,여관업,88,14498300,1978795.958,2020-12-15
2018-10,제주시,추자면,여행사업,2,190000,1978795.958,2020-12-15
2018-10,제주시,추자면,일반유흥 주점업,40,6626000,1978795.958,2020-12-15
2018-10,제주시,추자면,중식 음식점업,68,3185000,1978795.958,2020-12-15
2018-10,제주시,추자면,차량용 가스 충전업,17,1623000,1978795.958,2020-12-15
2018-10,제주시,추자면,차량용 주유소 운영업,177,23765770,1978795.958,2020-12-15
2018-10,제주시,추자면,체인화 편의점,1365,17251250,1978795.958,2020-12-15
2018-10,제주시,추자면,한식 음식점업,730,51867010,1978795.958,2020-12-15
2018-10,제주시,한경면,골프장 운영업,2011,397158000,6867451.395,2020-12-15
2018-10,제주시,한경면,과실 및 채소 소매업,468,25576100,6867451.395,2020-12-15
2018-10,제주시,한경면,관광 민예품 및 선물용품 소매업,44,871750,6867451.395,2020-12-15
2018-10,제주시,한경면,그외 기타 종합 소매업,4,1365000,6867451.395,2020-12-15
2018-10,제주시,한경면,기타 수상오락 서비스업,13,1787000,6867451.395,2020-12-15
2018-10,제주시,한경면,기타 주점업,34,8110000,6867451.395,2020-12-15
2018-10,제주시,한경면,기타음식료품위주종합소매업,3290,140400970,6867451.395,2020-12-15
2018-10,제주시,한경면,내항 여객 운송업,60,5781000,6867451.395,2020-12-15
2018-10,제주시,한경면,비알콜 음료점업,197,4660250,6867451.395,2020-12-15
2018-10,제주시,한경면,빵 및 과자류 소매업,170,4104600,6867451.395,2020-12-15
2018-10,제주시,한경면,서양식 음식점업,1565,38095970,6867451.395,2020-12-15
2018-10,제주시,한경면,수산물 소매업,87,11713000,6867451.395,2020-12-15
2018-10,제주시,한경면,슈퍼마켓,3227,91084403,6867451.395,2020-12-15
2018-10,제주시,한경면,스포츠 및 레크레이션 용품 임대업,102,2975000,6867451.395,2020-12-15
2018-10,제주시,한경면,여관업,82,4194200,6867451.395,2020-12-15
2018-10,제주시,한경면,욕탕업,128,2620500,6867451.395,2020-12-15
2018-10,제주시,한경면,육류 소매업,8,7159150,6867451.395,2020-12-15
2018-10,제주시,한경면,일식 음식점업,384,19422100,6867451.395,2020-12-15
2018-10,제주시,한경면,전시 및 행사 대행업,536,25509800,6867451.395,2020-12-15
2018-10,제주시,한경면,중식 음식점업,951,26659400,6867451.395,2020-12-15
2018-10,제주시,한경면,차량용 가스 충전업,115,13040020,6867451.395,2020-12-15
2018-10,제주시,한경면,차량용 주유소 운영업,3071,259223210,6867451.395,2020-12-15
2018-10,제주시,한경면,체인화 편의점,5656,59582690,6867451.395,2020-12-15
2018-10,제주시,한경면,"피자, 햄버거, 샌드위치 및 유사 음식점업",305,13799700,6867451.395,2020-12-15
2018-10,제주시,한경면,한식 음식점업,7323,332710918,6867451.395,2020-12-15
2018-10,제주시,한경면,화장품 및 방향제 소매업,2,25000,6867451.395,2020-12-15
2018-10,제주시,한경면,휴양콘도 운영업,4,240000,6867451.395,2020-12-15
2018-10,제주시,한림읍,건강보조식품 소매업,29,4843000,22427682.14,2020-12-15
2018-10,제주시,한림읍,골프장 운영업,1913,675807673,22427682.14,2020-12-15
2018-10,제주시,한림읍,과실 및 채소 소매업,665,85849450,22427682.14,2020-12-15
2018-10,제주시,한림읍,관광 민예품 및 선물용품 소매업,275,8235500,22427682.14,2020-12-15
2018-10,제주시,한림읍,그외 기타 종합 소매업,8294,513927270,22427682.14,2020-12-15
2018-10,제주시,한림읍,기타 외국식 음식점업,628,25860700,22427682.14,2020-12-15
2018-10,제주시,한림읍,기타 주점업,337,70532000,22427682.14,2020-12-15
2018-10,제주시,한림읍,기타음식료품위주종합소매업,43,3924890,22427682.14,2020-12-15
2018-10,제주시,한림읍,내항 여객 운송업,459,14174500,22427682.14,2020-12-15
2018-10,제주시,한림읍,비알콜 음료점업,1544,18432550,22427682.14,2020-12-15
2018-10,제주시,한림읍,빵 및 과자류 소매업,2828,45183030,22427682.14,2020-12-15
2018-10,제주시,한림읍,서양식 음식점업,6945,146896400,22427682.14,2020-12-15
2018-10,제주시,한림읍,수산물 소매업,574,170807256,22427682.14,2020-12-15
2018-10,제주시,한림읍,슈퍼마켓,10702,447151030,22427682.14,2020-12-15
2018-10,제주시,한림읍,스포츠 및 레크레이션 용품 임대업,464,50251100,22427682.14,2020-12-15
2018-10,제주시,한림읍,여관업,1539,136340821,22427682.14,2020-12-15
2018-10,제주시,한림읍,욕탕업,108,1173800,22427682.14,2020-12-15
2018-10,제주시,한림읍,육류 소매업,787,77719240,22427682.14,2020-12-15
2018-10,제주시,한림읍,일반유흥 주점업,573,195922000,22427682.14,2020-12-15
2018-10,제주시,한림읍,일식 음식점업,922,96769000,22427682.14,2020-12-15
2018-10,제주시,한림읍,전시 및 행사 대행업,2298,158968650,22427682.14,2020-12-15
2018-10,제주시,한림읍,중식 음식점업,1517,54197700,22427682.14,2020-12-15
2018-10,제주시,한림읍,차량용 가스 충전업,229,24009187,22427682.14,2020-12-15
2018-10,제주시,한림읍,차량용 주유소 운영업,8841,621547682,22427682.14,2020-12-15
2018-10,제주시,한림읍,체인화 편의점,25619,273550810,22427682.14,2020-12-15
2018-10,제주시,한림읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",1795,31695200,22427682.14,2020-12-15
2018-10,제주시,한림읍,한식 음식점업,25587,1194052286,22427682.14,2020-12-15
2018-10,제주시,한림읍,화장품 및 방향제 소매업,309,13309230,22427682.14,2020-12-15
2018-10,제주시,한림읍,휴양콘도 운영업,127,23732144,22427682.14,2020-12-15
2018-10,제주시,화북동,건강보조식품 소매업,60,9139850,25601991.83,2020-12-15
2018-10,제주시,화북동,과실 및 채소 소매업,258,50424610,25601991.83,2020-12-15
2018-10,제주시,화북동,관광 민예품 및 선물용품 소매업,663,74689710,25601991.83,2020-12-15
2018-10,제주시,화북동,그외 기타 종합 소매업,5,2050000,25601991.83,2020-12-15
2018-10,제주시,화북동,기타 대형 종합 소매업,8381,351667930,25601991.83,2020-12-15
2018-10,제주시,화북동,기타 외국식 음식점업,1130,37248600,25601991.83,2020-12-15
2018-10,제주시,화북동,기타 주점업,70,14525000,25601991.83,2020-12-15
2018-10,제주시,화북동,기타음식료품위주종합소매업,1,96300,25601991.83,2020-12-15
2018-10,제주시,화북동,비알콜 음료점업,2214,16843300,25601991.83,2020-12-15
2018-10,제주시,화북동,빵 및 과자류 소매업,3738,60032500,25601991.83,2020-12-15
2018-10,제주시,화북동,서양식 음식점업,496,9555400,25601991.83,2020-12-15
2018-10,제주시,화북동,수산물 소매업,364,34715178,25601991.83,2020-12-15
2018-10,제주시,화북동,슈퍼마켓,10321,198769730,25601991.83,2020-12-15
2018-10,제주시,화북동,스포츠 및 레크레이션 용품 임대업,198,15736500,25601991.83,2020-12-15
2018-10,제주시,화북동,여행사업,23,26505000,25601991.83,2020-12-15
2018-10,제주시,화북동,욕탕업,672,11127000,25601991.83,2020-12-15
2018-10,제주시,화북동,육류 소매업,946,56660590,25601991.83,2020-12-15
2018-10,제주시,화북동,일식 음식점업,164,14107000,25601991.83,2020-12-15
2018-10,제주시,화북동,자동차 임대업,55,6000710,25601991.83,2020-12-15
2018-10,제주시,화북동,전시 및 행사 대행업,23,235500,25601991.83,2020-12-15
2018-10,제주시,화북동,중식 음식점업,945,22681100,25601991.83,2020-12-15
2018-10,제주시,화북동,차량용 가스 충전업,1680,86919715,25601991.83,2020-12-15
2018-10,제주시,화북동,차량용 주유소 운영업,12455,765021056,25601991.83,2020-12-15
2018-10,제주시,화북동,체인화 편의점,19529,168876050,25601991.83,2020-12-15
2018-10,제주시,화북동,"피자, 햄버거, 샌드위치 및 유사 음식점업",2560,52266480,25601991.83,2020-12-15
2018-10,제주시,화북동,한식 음식점업,17177,617406964,25601991.83,2020-12-15
2018-10,제주시,화북동,화장품 및 방향제 소매업,415,24767185,25601991.83,2020-12-15
2018-11,서귀포시,남원읍,건강보조식품 소매업,12,518000,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,골프장 운영업,5999,984174878,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,과실 및 채소 소매업,1321,105869300,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,관광 민예품 및 선물용품 소매업,93,2130700,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,그외 기타 종합 소매업,7,1450000,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,기타 외국식 음식점업,48,975000,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,기타 주점업,108,20630000,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,기타음식료품위주종합소매업,8306,344598493,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,비알콜 음료점업,697,5698800,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,빵 및 과자류 소매업,1011,16020310,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,서양식 음식점업,2415,52323460,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,수산물 소매업,229,31380900,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,슈퍼마켓,3391,110391674,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,스포츠 및 레크레이션 용품 임대업,258,16969800,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,여관업,264,34347100,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,욕탕업,34,455500,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,육류 소매업,563,47315555,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,일반유흥 주점업,135,27731008,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,일식 음식점업,779,79955439,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,전시 및 행사 대행업,1962,66934500,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,중식 음식점업,612,15938500,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,차량용 가스 충전업,253,35654520,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,차량용 주유소 운영업,7423,460047763,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,체인화 편의점,10481,116386810,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",368,9712400,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,한식 음식점업,9771,484361285,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,화장품 및 방향제 소매업,105,9701900,14766967.32,2020-12-15
2018-11,서귀포시,남원읍,휴양콘도 운영업,2644,198092589,14766967.32,2020-12-15
2018-11,서귀포시,대륜동,건강보조식품 소매업,324,85866860,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,과실 및 채소 소매업,798,167394750,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,그외 기타 종합 소매업,29,11595000,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,기타 대형 종합 소매업,20513,1281458540,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,기타 외국식 음식점업,995,43963100,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,기타 주점업,38,5275000,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,기타음식료품위주종합소매업,2086,70433180,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,내항 여객 운송업,3,522000,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,비알콜 음료점업,2486,20151330,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,빵 및 과자류 소매업,2897,45324850,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,서양식 음식점업,2773,68466900,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,수산물 소매업,123,11347400,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,슈퍼마켓,2911,76807274,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,스포츠 및 레크레이션 용품 임대업,6,900000,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,여관업,1110,201309325,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,욕탕업,71,4222500,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,육류 소매업,32,9552500,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,일반유흥 주점업,90,6836000,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,일식 음식점업,868,49554500,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,전시 및 행사 대행업,276,27199000,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,중식 음식점업,1161,33542760,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,차량용 가스 충전업,354,11636186,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,차량용 주유소 운영업,6225,362708708,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,체인화 편의점,18279,167048824,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,"피자, 햄버거, 샌드위치 및 유사 음식점업",324,11155320,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,한식 음식점업,13833,621927308,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,호텔업,13,2189000,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,화장품 및 방향제 소매업,17,2922000,15299842.48,2020-12-15
2018-11,서귀포시,대륜동,휴양콘도 운영업,51,22902000,15299842.48,2020-12-15
2018-11,서귀포시,대정읍,건강보조식품 소매업,24,4636000,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,과실 및 채소 소매업,855,36854850,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,관광 민예품 및 선물용품 소매업,64,2413400,16890916.14,2020-12-15
